seller_id,seller_city,seller_state,total_items_sold,total_orders,total_revenue,total_freight,late_orders,avg_review_score,freight_share_ratio,late_delivery_ratio,on_time_delivery_ratio,seller_activity_tier,review_rating_tier,seller_trust_score,seller_risk_level
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,sp,106,95,7555.0,1965.11,2,4.2,0.2064,0.0211,0.9789,High Volume,Good,90.94,Low Risk
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,sp,1,1,44.9,12.79,0,5.0,0.2217,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c092292535a57dacd95a8765f5518f87,paracambi,rj,1,1,125.0,18.98,0,5.0,0.1318,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
20a8b0dc55da94fe74d112082427c84f,itu,sp,7,7,407.4,123.98,1,4.29,0.2333,0.1429,0.8571,Mid Volume,Excellent,85.76,Low Risk
bfd27a966d91cfaafdb25d076585f0da,serra negra,sp,118,117,19921.0,2724.05,6,4.28,0.1203,0.0513,0.9487,High Volume,Excellent,90.24,Low Risk
fadb07c842a2aef5d5a676b85f220e71,sao jose do rio preto,sp,7,7,398.75,171.62,0,4.71,0.3009,0.0,1.0,Mid Volume,Excellent,97.1,Low Risk
6b15924333bd1a741595fe981ea04822,sao caetano do sul,sp,21,21,614.3199999999999,240.14000000000001,0,4.67,0.281,0.0,1.0,High Volume,Excellent,96.7,Low Risk
1c83418358f249c9d6affa52d579db0e,sao paulo,sp,1,1,24.9,14.52,0,5.0,0.3683,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
04e38a233f726ef161074ab1c9b0399a,sao paulo,sp,28,23,1352.2,459.07,1,3.79,0.2535,0.0435,0.9565,High Volume,Good,85.72,Low Risk
1b4b28463457a256e9a784ebe2a8f630,piracicaba,sp,1,1,699.42,15.92,1,1.0,0.0223,1.0,0.0,Low Volume,Poor,10.0,High Risk
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,sp,1,1,109.0,11.78,0,5.0,0.0975,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
f664f98bfda2eaf266a23ff144e7a872,sao paulo,sp,2,2,153.99,7.8100000000000005,0,3.0,0.0483,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
7ade73f1b9b4e965f9009a4c3a7e2c15,bauru,sp,28,27,1880.3000000000002,457.87,0,4.78,0.1958,0.0,1.0,High Volume,Excellent,97.8,Low Risk
a369d693961cb93b61ca2cc518872a85,sao jose do rio preto,sp,18,11,2597.0,616.79,0,4.11,0.1919,0.0,1.0,Mid Volume,Good,91.1,Low Risk
fb8904a8ea99f8831b64ce27db2c1765,sao caetano do sul,sp,2,2,278.0,24.36,0,4.5,0.0806,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,sc,1,1,49.0,15.1,0,5.0,0.2356,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
134285d1f41da5c13a756ee8142c8a4e,sao paulo,sp,4,3,1572.6999999999998,80.93,0,2.75,0.0489,0.0,1.0,Low Volume,Fair,77.5,Moderate Risk
9ed65337433adfbedefd23dd76eaa494,sao paulo,sp,6,6,1262.6,81.05,0,4.83,0.0603,0.0,1.0,Mid Volume,Excellent,98.3,Low Risk
aec99834ab5d38ead22766ada8497e87,colombo,pr,1,1,459.0,17.51,0,5.0,0.0367,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
b8578d2d823bd8e251f6fdd02b40902d,blumenau,sc,9,9,1255.6,244.0,0,4.44,0.1627,0.0,1.0,Mid Volume,Excellent,94.4,Low Risk
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,sp,8,6,210.0,211.25,0,3.5,0.5015,0.0,1.0,Mid Volume,Fair,85.0,Low Risk
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,sp,1,1,180.0,24.06,0,5.0,0.1179,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
96e5dc09087bad639b4ee193104ec2e5,bom jardim,rj,2,2,101.9,52.54,0,4.5,0.3402,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,pb,1,1,355.0,57.12,0,5.0,0.1386,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
0336182e1b3e92f029d5354832045fdf,ibitinga,sp,2,1,29.8,17.57,0,2.0,0.3709,0.0,1.0,Low Volume,Poor,70.0,Moderate Risk
c03121937e54a93fcc1825c3098bbb6e,curitiba,pr,7,7,1043.0,154.94,0,5.0,0.1293,0.0,1.0,Mid Volume,Excellent,100.0,Low Risk
b87a7ea0c30fad2dd6781b74a0064859,sao paulo,sp,9,9,515.4,122.35,2,3.44,0.1918,0.2222,0.7778,Mid Volume,Fair,73.29,Moderate Risk
84c945f15571830c1a91a33978e94009,sao paulo,sp,2,2,51.98,26.060000000000002,0,4.5,0.3339,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,sc,2,2,1154.0,300.44,0,5.0,0.2066,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
0b0ddbc7b9d9584f442c7ac92b0ff6c9,guarulhos,sp,3,3,1416.76,133.88,0,4.67,0.0863,0.0,1.0,Low Volume,Excellent,96.7,Low Risk
51209b446b2073894bdc0face6c73ffc,vila velha,es,4,2,359.6,79.28,0,4.0,0.1806,0.0,1.0,Low Volume,Good,90.0,Low Risk
5996cddab893a4652a15592fb58ab8db,presidente prudente,sp,1,1,810.0,70.75,0,5.0,0.0803,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
aa8af66c623d7d544dfe4bb85b5ebe3b,betim,mg,1,1,99.0,15.57,0,5.0,0.1359,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
1690cada046eb7e92c12f98b1f8a8167,sao paulo,sp,11,11,1959.0,252.38,1,4.55,0.1141,0.0909,0.9091,Mid Volume,Excellent,90.95,Low Risk
385799a1cddbd26dfeb9157356a42282,sao paulo,sp,7,5,633.93,82.61,0,4.29,0.1153,0.0,1.0,Mid Volume,Excellent,92.9,Low Risk
42b729f859728f5079499127a9c2ef37,sao paulo,sp,132,104,4118.86,1315.21,13,4.35,0.242,0.125,0.875,High Volume,Excellent,87.25,Low Risk
556a6409838156ea299c9d1f9e2dde43,curitiba,pr,4,4,1362.8,86.84,0,3.25,0.0599,0.0,1.0,Mid Volume,Fair,82.5,Low Risk
179d859f51292aac5c10806a356f7af9,ribeirao pires,sp,19,18,404.46999999999997,395.8,1,4.32,0.4946,0.0556,0.9444,High Volume,Excellent,90.42,Low Risk
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,pr,1,1,125.85,26.62,0,5.0,0.1746,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,pr,8,3,578.1999999999999,155.52,0,2.75,0.212,0.0,1.0,Low Volume,Fair,77.5,Moderate Risk
6806dad1da97bfb5a9038eac6881f706,guaratuba,pr,14,10,1477.0,306.26,0,3.96,0.1717,0.0,1.0,Mid Volume,Good,89.6,Low Risk
94231344608e603693b0a8891143f65d,porto alegre,sp,3,3,722.0,102.17999999999999,0,4.0,0.124,0.0,1.0,Low Volume,Good,90.0,Low Risk
446cc09cdbb130904da114e807dbec40,sao paulo,sp,3,3,252.8,54.17,0,4.67,0.1765,0.0,1.0,Low Volume,Excellent,96.7,Low Risk
47efca563408aae19bb7206c2d969ea9,teresina,pi,12,12,2522.0,443.32,0,4.08,0.1495,0.0,1.0,Mid Volume,Good,90.8,Low Risk
00ab3eff1b5192e5f1a63bcecfee11c8,sao paulo,sp,1,1,98.0,12.08,0,5.0,0.1097,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
71271995e85f5b8530be99ed54a91b89,porto alegre,rs,8,8,776.0,120.83,1,2.5,0.1347,0.125,0.875,Mid Volume,Poor,68.75,Moderate Risk
a435b009cd956ea60748b5cfbddf2e24,franca,sp,3,3,361.18,45.209999999999994,1,4.33,0.1112,0.3333,0.6667,Low Volume,Excellent,76.63,Moderate Risk
11938fcc75f6902fea1d0a6f72b54a57,sao miguel doeste,sc,2,2,594.98,142.16,0,3.0,0.1929,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
9b76ad3d04236f76bc71c59470305e13,boituva,sp,3,2,394.70000000000005,61.93,0,5.0,0.1356,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
d7ab82074b5f1dfba46db123df101bff,atibaia,sp,3,2,38.67,45.3,0,4.33,0.5395,0.0,1.0,Low Volume,Excellent,93.3,Low Risk
9c0e69c7bf2619675bbadf47b43f655a,sao jose dos campos,sp,206,157,33702.78,2900.18,16,4.02,0.0792,0.1019,0.8981,High Volume,Good,85.1,Low Risk
94d76e96eedd976258cd3278ce56d5f2,sao roque,sp,1,1,385.61,68.56,0,5.0,0.151,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
52f976b17ea7f2f087f56dcc419328f6,california,pr,6,6,7630.0,862.65,0,3.67,0.1016,0.0,1.0,Mid Volume,Good,86.7,Low Risk
4e326052e5dbba8adcd512f3450a307e,sao paulo,sp,6,3,570.0,85.96,0,1.67,0.131,0.0,1.0,Low Volume,Poor,66.7,Moderate Risk
3586b8580d9c917874e053a1bb37b5ff,araraquara,sp,43,36,1524.7,827.65,2,4.44,0.3518,0.0556,0.9444,High Volume,Excellent,91.62,Low Risk
6edacfd9f9074789dad6d62ba7950b9c,guarulhos,sp,219,208,13147.1,2940.5,9,4.37,0.1828,0.0433,0.9567,High Volume,Excellent,91.54,Low Risk
52831e5990d0771cb4951d6f12928167,tupa,sp,1,1,65.0,13.12,0,3.0,0.1679,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
9e7c5f4d7770eab65738cca38f9efccf,sao paulo,sp,2,2,184.8,38.08,0,3.5,0.1709,0.0,1.0,Low Volume,Fair,85.0,Low Risk
4677a5437afda5fa7140b927b07be1cc,japira,pr,11,11,3415.7,420.0,1,4.36,0.1095,0.0909,0.9091,Mid Volume,Excellent,89.06,Low Risk
3e8bd881d92466e63ba9e3e809cd3c50,rio de janeiro,rj,10,9,2242.28,207.97,3,4.22,0.0849,0.3333,0.6667,Mid Volume,Excellent,75.54,Moderate Risk
4a1917ef994878940e1fb03eeb787ad7,brasilia,df,3,2,768.0,78.62,0,2.67,0.0929,0.0,1.0,Low Volume,Fair,76.7,Moderate Risk
334cab711dee080b079fa5779b584783,santo andre,sp,26,11,1069.7,351.66999999999996,0,4.96,0.2474,0.0,1.0,Mid Volume,Excellent,99.6,Low Risk
9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,pr,10,10,356.3,151.82,1,4.8,0.2988,0.1,0.9,Mid Volume,Excellent,93.0,Low Risk
ccf8813e5a7d6c84d865cd38bfc2b130,taubate,sp,26,26,2635.5,415.79,1,4.38,0.1363,0.0385,0.9615,High Volume,Excellent,91.88,Low Risk
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,sp,228,211,11015.19,3327.95,13,4.19,0.232,0.0616,0.9384,High Volume,Good,88.82,Low Risk
e5a3438891c0bfdb9394643f95273d8e,limeira,sp,255,224,7738.349999999999,3374.27,39,3.83,0.3036,0.1741,0.8259,High Volume,Good,79.6,Moderate Risk
f9f68daa2af419d38f745478bcb3da1a,sumare,sp,2,2,22.4,28.96,0,3.0,0.5639,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
138dbe45fc62f1e244378131a6801526,sao paulo,sp,58,49,1125.56,689.24,1,3.98,0.3798,0.0204,0.9796,High Volume,Good,88.78,Low Risk
5058e8c1e82653974541e83690655b4a,itaquaquecetuba,sp,78,63,10022.82,3055.11,8,3.08,0.2336,0.127,0.873,High Volume,Fair,74.45,Moderate Risk
cd2169d9f31ff6fbb9ca3373b0c9e354,nova friburgo,rj,1,1,569.0,56.33,0,4.0,0.0901,0.0,1.0,Low Volume,Good,90.0,Low Risk
15aec03fe4cf30dfa574cf550f5ff5ff,rio de janeiro,rj,1,1,28.9,10.96,0,1.0,0.275,0.0,1.0,Low Volume,Poor,60.0,High Risk
9674754b5a0cb32b638cec001178f799,sao paulo,sp,97,86,5069.92,1214.91,2,4.0,0.1933,0.0233,0.9767,High Volume,Good,88.84,Low Risk
c161d1327ebc3a156c09582ab2f59f6c,sao paulo,sp,3,3,52.99,23.34,0,3.0,0.3058,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
4d232b78ab7ef10393dc3807d827bc0d,belo horizonte,mg,5,5,1475.0,214.99,0,4.4,0.1272,0.0,1.0,Mid Volume,Excellent,94.0,Low Risk
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,mg,3,2,174.70000000000002,52.97,0,4.33,0.2327,0.0,1.0,Low Volume,Excellent,93.3,Low Risk
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,sp,9,9,2902.2999999999997,165.10999999999999,3,3.89,0.0538,0.3333,0.6667,Mid Volume,Good,72.24,Moderate Risk
49067458c68f7701fd334ce326accbe0,juiz de fora,mg,37,17,1047.6499999999999,573.85,0,3.32,0.3539,0.0,1.0,High Volume,Fair,83.2,Low Risk
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,sc,86,77,4777.1,1767.11,1,4.01,0.27,0.013,0.987,High Volume,Good,89.45,Low Risk
35281d148dcf7134bae913c57db4e6da,sao paulo,sp,1,1,119.99,17.03,0,5.0,0.1243,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
76833248bbc0e65a0293ec62023e4396,birigui,sp,2,2,2399.98,230.7,0,5.0,0.0877,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
48e5ee06fb2dc74df1c711a9b6dfac2a,oliveira,mg,3,1,57.0,45.3,0,5.0,0.4428,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
2cb6eb1b7185064167657fa09f541105,sabara,mg,7,6,1217.9,164.78,0,4.57,0.1192,0.0,1.0,Mid Volume,Excellent,95.7,Low Risk
0f7eea709efdf942b5f95c7516dbacd7,pedrinhas paulista,sp,3,3,195.74,44.32,0,4.0,0.1846,0.0,1.0,Low Volume,Good,90.0,Low Risk
54583ab379489add547fe47b628db589,sao bernardo do campo,sp,10,10,2240.0,151.07999999999998,0,4.8,0.0632,0.0,1.0,Mid Volume,Excellent,98.0,Low Risk
51e0557bc7b86de13e946c60ee91ce39,belo horizonte,mg,1,1,45.8,17.6,0,5.0,0.2776,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
0bebbb2cea103a4a020c95d43fd7d754,sao paulo,sp,9,9,1367.2,147.14000000000001,0,4.89,0.0972,0.0,1.0,Mid Volume,Excellent,98.9,Low Risk
9da1ca0bef29ee170e541927a5aeabdc,votuporanga,sp,6,6,1484.3999999999999,127.63,1,3.0,0.0792,0.1667,0.8333,Mid Volume,Fair,71.66,Moderate Risk
6c7d50c24b3ccd2fd83b44d8bb34e073,presidente prudente,sp,128,114,8699.34,2770.85,2,4.39,0.2416,0.0175,0.9825,High Volume,Excellent,93.02,Low Risk
3faf68a3b0af94b10bac70d86077be49,holambra,sp,7,7,1322.93,119.16,0,4.57,0.0826,0.0,1.0,Mid Volume,Excellent,95.7,Low Risk
05feb94f19d094d4b0f9281f0b1d4c99,mogi das cruzes,sp,6,6,9353.0,697.04,0,4.5,0.0694,0.0,1.0,Mid Volume,Excellent,95.0,Low Risk
f650a9708fa1bab22bdd8d3a818cc415,ararangua,sc,5,5,507.75,86.83,0,3.4,0.146,0.0,1.0,Mid Volume,Fair,84.0,Low Risk
5cbbd5a299cab112b7bf23862255e43e,pinhais,pr,38,36,2726.06,659.15,0,4.32,0.1947,0.0,1.0,High Volume,Excellent,93.2,Low Risk
07d75e33f2750d97d467fb57e4dfdd8a,sao paulo,sp,2,2,722.4,37.19,0,2.5,0.049,0.0,1.0,Low Volume,Poor,75.0,Moderate Risk
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,sp,3,2,224.34,34.2,0,4.33,0.1323,0.0,1.0,Low Volume,Excellent,93.3,Low Risk
ca3bd7cd9f149df75950150d010fe4a2,sao paulo,sp,138,71,9731.85,3439.52,1,3.72,0.2611,0.0141,0.9859,High Volume,Good,86.5,Low Risk
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,sp,30,30,2554.2,401.47,4,4.31,0.1358,0.1333,0.8667,High Volume,Excellent,86.44,Low Risk
ebd1417732defaf66c50b5a800eb293e,londrina,pr,1,1,309.0,16.33,0,5.0,0.0502,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
76ea5315acb3f5f7ade3cd261faf922a,sao paulo,sp,15,15,1087.06,224.02,1,4.27,0.1709,0.0667,0.9333,High Volume,Excellent,89.36,Low Risk
4b1eaadf791bdbbad8c4a35b65236d52,ribeirao preto,sp,8,8,1849.79,113.03,1,2.0,0.0576,0.125,0.875,Mid Volume,Poor,63.75,Moderate Risk
4cc43a222a0f94910728b62b97a8c5f8,ribeirao preto,sp,1,1,108.5,12.26,0,3.0,0.1015,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
bc503e244f187939d10c92a5c8e378ce,birigui,sp,16,7,637.67,222.13,0,3.75,0.2584,0.0,1.0,Mid Volume,Good,87.5,Low Risk
b6f52e346160519c24a23af05410ad32,sao paulo,sp,1,1,129.9,13.35,0,4.0,0.0932,0.0,1.0,Low Volume,Good,90.0,Low Risk
70125af26c2d6d4ef401a1d02ae7701f,goiania,go,8,5,371.2,258.42,0,4.62,0.4104,0.0,1.0,Mid Volume,Excellent,96.2,Low Risk
c84592044b180dec206770c38603814b,sao paulo,sp,15,15,511.94000000000005,224.26,0,4.2,0.3046,0.0,1.0,High Volume,Good,92.0,Low Risk
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,rj,37,33,917.6,612.65,4,4.54,0.4004,0.1212,0.8788,High Volume,Excellent,89.34,Low Risk
ba90964cff9b9e0e6f32b23b82465f7b,guarulhos,sp,38,38,44212.5,1311.0,2,4.42,0.0288,0.0526,0.9474,High Volume,Excellent,91.57,Low Risk
5e9f5bd34e0830569f05c9d4f56e04a8,porto alegre,rs,2,2,239.98,34.88,0,4.5,0.1269,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
15fa791d5e017f66402dc28c44480657,sao paulo,sp,8,8,1802.0,181.29,1,4.25,0.0914,0.125,0.875,Mid Volume,Excellent,86.25,Low Risk
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,sp,54,40,2903.6,653.61,2,4.35,0.1837,0.05,0.95,High Volume,Excellent,91.0,Low Risk
59417c56835dd8e2e72f91f809cd4092,limeira,sp,18,18,36459.0,1198.77,0,4.28,0.0318,0.0,1.0,High Volume,Excellent,92.8,Low Risk
a13580f0e8f782b7a543885a0ef99f08,rio de janeiro,rj,10,10,1304.9,258.78,2,4.4,0.1655,0.2,0.8,Mid Volume,Excellent,84.0,Low Risk
ccada0ef508e698917a6eab263375905,pato bragado,pr,3,3,172.8,59.160000000000004,0,3.67,0.255,0.0,1.0,Low Volume,Good,86.7,Low Risk
4bde6149c15cf7e177b36fa060dd6de8,carazinho,rs,2,2,159.8,32.66,0,5.0,0.1697,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
fe1bbc5feda5c8979a8a1b3b2512d5a6,arinos,mg,10,9,724.72,137.53,1,3.8,0.1595,0.1111,0.8889,Mid Volume,Good,82.44,Low Risk
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,sp,24,23,3718.51,585.77,3,3.96,0.1361,0.1304,0.8696,High Volume,Good,83.08,Low Risk
32b8764b4ef628b53608fc34011fcc13,lages,sc,38,36,8884.0,2970.42,1,4.24,0.2506,0.0278,0.9722,High Volume,Excellent,91.01,Low Risk
e7df4cd29ab5abab70fb0783ddb53987,sao paulo,sp,24,23,9608.699999999999,413.37,2,4.29,0.0412,0.087,0.913,High Volume,Excellent,88.55,Low Risk
0432ead42b6c8a0bdf68154add917fdf,maua,sp,90,85,7792.1,1207.52,2,4.48,0.1342,0.0235,0.9765,High Volume,Excellent,93.62,Low Risk
7e959205cebc10adefcb331f934238a4,sao paulo,sp,2,2,513.9000000000001,32.65,0,1.0,0.0597,0.0,1.0,Low Volume,Poor,60.0,High Risk
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,sp,82,51,5355.0,2041.73,16,3.35,0.276,0.3137,0.6863,High Volume,Fair,67.82,Moderate Risk
f680f85bee2d253556ac91be391d2c82,carapicuiba,sp,54,45,5183.92,893.42,1,4.3,0.147,0.0222,0.9778,High Volume,Excellent,91.89,Low Risk
3785b653b1b82de85ab47dd139938091,ampere,pr,24,21,1552.0,481.27,0,4.75,0.2367,0.0,1.0,High Volume,Excellent,97.5,Low Risk
d379f449f2a3b271bc01c0782020f705,divinopolis,mg,29,28,4423.06,1076.74,1,3.93,0.1958,0.0357,0.9643,High Volume,Good,87.52,Low Risk
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,mg,104,98,11002.89,1660.99,6,4.08,0.1312,0.0612,0.9388,High Volume,Good,87.74,Low Risk
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,pr,1,1,130.0,14.44,0,1.0,0.1,0.0,1.0,Low Volume,Poor,60.0,High Risk
6902157ee16728322d61a1321fa79e58,sao paulo,sp,2,2,159.8,31.630000000000003,0,3.0,0.1652,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
f3041c2e75ec683697a6a5ea82192210,itauna,mg,1,1,145.0,24.0,0,5.0,0.142,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
c54679b132454625907c773d273d4126,guaruja,sp,8,7,1032.0,107.92999999999999,0,4.88,0.0947,0.0,1.0,Mid Volume,Excellent,98.8,Low Risk
d26aa40b90272d4843d63be7c1462c8d,sao paulo,sp,2,2,152.9,24.52,0,4.5,0.1382,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
a2fa0bdc798ee84cdb08281337cf4fb6,florianopolis,sc,13,10,392.75,218.27,0,4.23,0.3572,0.0,1.0,Mid Volume,Excellent,92.3,Low Risk
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,sp,22,22,3069.78,345.42,0,4.18,0.1011,0.0,1.0,High Volume,Good,91.8,Low Risk
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,rs,2,2,94.0,29.869999999999997,0,4.5,0.2411,0.0,1.0,Low Volume,Excellent,95.0,Low Risk
483ca627d131e18f988349b1655c0acd,mogi mirim,sp,1,1,264.0,19.73,0,5.0,0.0695,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
1a3df491d1c4f1589fc2b934ada68bf2,joinville,sc,178,167,23302.7,4291.42,6,4.17,0.1555,0.0359,0.9641,High Volume,Good,89.9,Low Risk
e81e1f9c3e762e620f3fb60a51499e16,curitibanos,sc,18,17,4465.99,513.5,2,3.82,0.1031,0.1176,0.8824,High Volume,Good,82.32,Low Risk
4170f6a9367e6b5d6401d03ce6d54569,brasilia df,df,5,4,568.78,93.03,1,4.2,0.1406,0.25,0.75,Mid Volume,Good,79.5,Moderate Risk
4e480be820e37de1444325ff358c9296,tres coracoes,mg,2,1,430.3,143.44,0,5.0,0.25,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
6560211a19b47992c3666cc44a7e94c0,sao paulo,sp,2033,1854,123304.83,27960.94,102,3.91,0.1848,0.055,0.945,High Volume,Good,86.35,Low Risk
3da38366e7bd9baf6369071f782ecdf0,fortaleza,ce,1,1,59.47,26.96,1,1.0,0.3119,1.0,0.0,Low Volume,Poor,10.0,High Risk
e3e290b38963293022cdcd6db8328103,sao paulo,sp,3,3,135.7,46.34,0,3.33,0.2546,0.0,1.0,Low Volume,Fair,83.3,Low Risk
70b52a4cfc823994561b00bad161b4ed,sao paulo,sp,10,8,585.0,100.35,0,4.5,0.1464,0.0,1.0,Mid Volume,Excellent,95.0,Low Risk
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,sp,2,2,53.8,14.89,0,2.5,0.2168,0.0,1.0,Low Volume,Poor,75.0,Moderate Risk
596849622429351f47b32e6cae1055ff,mogi das cruses,sp,14,14,1104.7,160.49,0,4.0,0.1269,0.0,1.0,High Volume,Good,90.0,Low Risk
e6ffc9ac6a7adc9d16a1cfc2286dd546,sao paulo,sp,1,1,34.99,8.29,0,1.0,0.1915,0.0,1.0,Low Volume,Poor,60.0,High Risk
bf0045791395e66460eb04749c68672a,sao paulo,sp,2,2,119.8,35.45,0,4.0,0.2283,0.0,1.0,Low Volume,Good,90.0,Low Risk
718539d38d07dd351c76db862760e2e2,campinas,sp,45,37,1318.9,659.05,0,4.33,0.3332,0.0,1.0,High Volume,Excellent,93.3,Low Risk
b76f4d90e85657a240495c876313adc5,hortolandia,sp,1,1,299.0,19.3,0,5.0,0.0606,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,sp,4,3,525.0,46.88,0,5.0,0.082,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,mg,1,1,95.0,14.42,0,3.0,0.1318,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
0b90b6df587eb83608a64ea8b390cf07,maringa,pr,210,164,28592.32,3615.32,7,4.0,0.1123,0.0427,0.9573,High Volume,Good,87.86,Low Risk
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,rj,1,1,36.9,14.52,0,3.0,0.2824,0.0,1.0,Low Volume,Fair,80.0,Moderate Risk
4c60877808f4318ef1107fbeb8f89afa,atibaia,sp,2,2,118.0,32.63,0,4.0,0.2166,0.0,1.0,Low Volume,Good,90.0,Low Risk
3bb32fedaa74e4ad20f4ce067733bd31,porto belo,sc,3,2,103.69999999999999,58.86,0,4.67,0.3621,0.0,1.0,Low Volume,Excellent,96.7,Low Risk
ae8bfdbf1c2a2a2dee92d799db0a31c6,toledo,pr,8,8,339.92,146.22,0,4.12,0.3008,0.0,1.0,Mid Volume,Good,91.2,Low Risk
1927cdb9fa74f5270097f6250e8e8f34,marilia,sp,1,1,120.0,58.92,0,5.0,0.3293,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
8a87611c08849ffeeccab52aa798b6c7,curitiba,pr,14,13,2369.8,485.32,0,2.64,0.17,0.0,1.0,Mid Volume,Fair,76.4,Moderate Risk
679769a98cfcc6da877c8486ff1c13f3,ipatinga,mg,21,21,7029.0,438.39,0,4.57,0.0587,0.0,1.0,High Volume,Excellent,95.7,Low Risk
acf974e4d5950ad143a247471b831eb9,caxias do sul,rs,12,5,423.8,329.82,0,4.8,0.4376,0.0,1.0,Mid Volume,Excellent,98.0,Low Risk
20a7efa9721046319bdde5d60b6b5365,laguna,sp,6,3,501.20000000000005,95.39,0,5.0,0.1599,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
febab0275244b9a49a623f0bd613ca2f,pedreira,sp,129,109,7272.42,3016.75,4,4.26,0.2932,0.0367,0.9633,High Volume,Excellent,90.76,Low Risk
f3da5b2ff499efb8d4a6d371d175d7dd,sao paulo,sp,84,79,3702.29,1124.57,9,3.85,0.233,0.1139,0.8861,High Volume,Good,82.8,Low Risk
436bf27f2f18474fc6047702e9f8a866,campinas,sp,1,1,29.9,14.52,0,5.0,0.3269,0.0,1.0,Low Volume,Excellent,100.0,Low Risk
d2f3e277560ed4c6361284429b00f037,atibaia,sp,7,7,320.55,134.11,0,4.71,0.295,0.0,1.0,Mid Volume,Excellent,97.1,Low Risk
cd843d4cf8ef32827de0396605163ba3,juiz de fora,mg,5,5,1915.0,697.56,0,3.8,0.267,0.0,1.0,Mid Volume,Good,88.0,Low Risk
67883baaae6134ee81b271a542613728,sao paulo,sp,19,19,8167.9,328.12,1,4.11,0.0386,0.0526,0.9474,High Volume,Good,88.47,Low Risk
